Year,DNA GENERATION,LINE #,Germination 2014NACHECKED,Germination 2014 %,branch numb.2014,"stand good?1=Y. 2=bad sample, do not use lines labeled 2",Height,length,prcnt lodging bad germ lines includedNAchecked,Prcnt.Lodging,flowering time 2014,tendril length 14 node 2014,tendril length 2014,Nodes 1st flow 2014,max nodes 2014,internode length 2014,Total yield 2014,Avg.Yld.Plant 2014,Main stm.diameter 2014,Average compressed main stem thickness 2014,Tiller diameter 2014,compressed tiller thickness 2014,"white flower, 1 is white",black hilum delta=A=NO MOT,Brown mottle (rerate next year) 1=no mot,np=neo,Late,length,tall/dwf based on grnhouse data+ field 2014 ,Afila 1=YES=DELTA=A,Maturity Time,Tendril Width,Root compressed avg,"avg main, side brnch+root"
2016,,,,24,1.2,,31,52,,40.38461538,,,15,,,,,,1.432,0.568,,,,,,,,,,,1,,,
2016,,,,25,1.2,,21.75,29.5,,26.27118644,,,12.5,,,,,,1.89,0.595,,,,,,,,,,,1,,,
2016,,,,20,1.8,,37,38.5,,3.896103896,,,14,,,,,,1.9425,1.0675,,,,,,,,,,,2,,,
2016,,,,25,1.2,,50.33333333,61.33333333,,17.93478261,,,14,,,,,,1.4,0.746,,,,,,,,,,,1,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,15,1,,23,33.33333333,,31,,,13,,,,,,2.216666667,0.843333333,,,,,,,,,,,2,,,
2016,,,,14,,,14,26,,46.15384615,,,11.5,,,,,,,,,,,,,,,,,,2,,,
2016,,,,25,1,,40.5,53,,23.58490566,,,15.75,,,,,,1.746666667,0.733333333,,,,,,,,,,,1,,,
2016,,,,24,1.5,,45,64.66666667,,30.41237113,,,14,,,,,,1.84,0.981666667,,,,,,,,,,,1.75,,,
2016,,,,24,1.2,,36.66666667,72.33333333,,49.30875576,,,17.5,,,,,,1.973333333,0.71,,,,,,,,,,,2,,,
2016,,,,22,1,,41.33333333,60.33333333,,31.49171271,,,15,,,,,,1.906,1.136,,,,,,,,,,,1,,,
2016,,,,23,1.2,,29.5,38,,22.36842105,,,12.5,,,,,,2.164,0.98,,,,,,,,,,,2,,,
2016,,,,23,1.6,,40.66666667,46.66666667,,12.85714286,,,16.25,,,,,,2.205,1.05,,,,,,,,,,,2,,,
2016,,,,24,1,,17,24.66666667,,31.08108108,,,10,,,,,,2.128,0.912,,,,,,,,,,,1,,,
2016,,,,14,1,,22.66666667,35,,35.23809524,,,15.5,,,,,,2.2575,1.275,,,,,,,,,,,2,,,
2016,,,,21,1,,27,61,,55.73770492,,,18.75,,,,,,1.614,0.744,,,,,,,,,,,1,,,
2016,,,,25,1,,38.33333333,67.33333333,,43.06930693,,,18.25,,,,,,1.838,0.842,,,,,,,,,,,2,,,
2016,,,,12,1.666666667,,27.5,30.375,,9.465020576,,,13.5,,,,,,2,0.935,,,,,,,,,,,1,,,
2016,,,,25,1.4,,30.66666667,61,,49.72677596,,,17.5,,,,,,1.86,0.984,,,,,,,,,,,1,,,
2016,,,,24,1.8,,31,31,,0,,,13.5,,,,,,1.9475,0.9425,,,,,,,,,,,2,,,
2016,,,,25,1,,27,37.625,,28.23920266,,,13,,,,,,2.71,1.112,,,,,,,,,,,2,,,
2016,,,,20,1,,33.5,37.5,,10.66666667,,,13,,,,,,2.354,1.104,,,,,,,,,,,3,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,22,1,,23.66666667,65.33333333,,63.7755102,,,17.5,,,,,,1.954,0.802,,,,,,,,,,,2,,,
2016,,,,24,1,,23.66666667,26,,8.974358974,,,11,,,,,,1.832,0.876,,,,,,,,,,,1,,,
2016,,,,25,1.4,,44.33333333,46,,3.623188406,,,15,,,,,,1.9975,0.895,,,,,,,,,,,3,,,
2016,,,,21,1.2,,18.25,24.25,,24.74226804,,,12,,,,,,1.9875,0.8525,,,,,,,,,,,2.5,,,
2016,,,,25,1,,39.66666667,56.33333333,,29.58579882,,,13.75,,,,,,1.6725,0.615,,,,,,,,,,,2,,,
2016,,,,24,1.6,,28.33333333,31.33333333,,9.574468085,,,10,,,,,,1.785,0.72,,,,,,,,,,,1,,,
2016,,,,25,1.8,,49.5,50.5,,1.98019802,,,15.75,,,,,,2.265,0.8675,,,,,,,,,,,1,,,
2016,,,,21,1,,48,68.66666667,,30.09708738,,,18.75,,,,,,1.92,0.993333333,,,,,,,,,,,2,,,
2016,,,,22,2.25,,28.66666667,32.66666667,,12.24489796,,,11.75,,,,,,1.8575,0.87,,,,,,,,,,,1,,,
2016,,,,23,1.4,,30,66,,54.54545455,,,16.5,,,,,,1.8275,0.98,,,,,,,,,,,2,,,
2016,,,,24,1,,33,37.5,,12,,,13.66666667,,,,,,1.843333333,0.78,,,,,,,,,,,1.5,,,
2016,,,,20,2,,24.33333333,25.66666667,,5.194805195,,,11.25,,,,,,2.2325,1.1,,,,,,,,,,,1.5,,,
2016,,,,24,2.6,,43.33333333,68.66666667,,36.89320388,,,13.75,,,,,,1.6075,0.59,,,,,,,,,,,1,,,
2016,,,,23,,,24.5,26,,5.769230769,,,13.33333333,,,,,,,,,,,,,,,,,,1,,,
2016,,,,25,1,,24,25.5,,5.882352941,,,12.875,,,,,,2.304,1.126,,,,,,,,,,,1,,,
2016,,,,25,1,,26.66666667,58,,54.02298851,,,15.25,,,,,,1.975,0.8025,,,,,,,,,,,1,,,
2016,,,,21,1,,14.5,54,,73.14814815,,,17.25,,,,,,1.8375,0.845,,,,,,,,,,,1,,,
2016,,,,24,1,,28.66666667,63,,54.4973545,,,15.83333333,,,,,,2.002,0.638,,,,,,,,,,,1,,,
2016,,,,19,1,,18.5,68.75,,73.09090909,,,19.25,,,,,,1.83,0.7825,,,,,,,,,,,1,,,
2016,,,,25,2,,33.25,65.75,,49.42965779,,,15.75,,,,,,1.733333333,0.55,,,,,,,,,,,2,,,
2016,,,,25,2,,33,34,,2.941176471,,,14.66666667,,,,,,1.966,0.778,,,,,,,,,,,2,,,
2016,,,,24,2.6,,40.33333333,59.33333333,,32.02247191,,,15.5,,,,,,2.085,0.8525,,,,,,,,,,,3,,,
2016,,,,23,2.4,,47,51.33333333,,8.441558442,,,13.25,,,,,,1.893333333,0.78,,,,,,,,,,,3,,,
2016,,,,21,1.333333333,,38,69,,44.92753623,,,15,,,,,,1.82,0.933333333,,,,,,,,,,,3,,,
2016,,,,23,2,,29,29.5,,1.694915254,,,13.66666667,,,,,,2.005,0.8,,,,,,,,,,,1,,,
2016,,,,14,2.5,,29.33333333,32.66666667,,10.20408163,,,14.25,,,,,,2.36,1.075,,,,,,,,,,,,,,
2016,,,,21,1,,23,63,,63.49206349,,,17.5,,,,,,,,,,,,,,,,,,2,,,
2016,,,,25,2,,34.33333333,41.66666667,,17.6,,,10.5,,,,,,2.048,0.902,,,,,,,,,,,1,,,
2016,,,,18,1.6,,38.33333333,47,,18.43971631,,,13.66666667,,,,,,2.098,0.992,,,,,,,,,,,1,,,
2016,,,,25,1.8,,44,85.33333333,,48.4375,,,18.33333333,,,,,,1.79,0.6175,,,,,,,,,,,2.5,,,
2016,,,,22,1.4,,40.66666667,45.66666667,,10.94890511,,,15.5,,,,,,2.01,0.846,,,,,,,,,,,2,,,
2016,,,,24,2.6,,40.33333333,45,,10.37037037,,,13,,,,,,1.705,0.7025,,,,,,,,,,,3,,,
2016,,,,21,1.2,,36.66666667,79,,53.58649789,,,18.5,,,,,,1.856,0.748,,,,,,,,,,,3,,,
2016,,,,25,1.4,,23.33333333,66,,64.64646465,,,14.75,,,,,,1.786,0.946,,,,,,,,,,,2,,,
2016,,,,24,2,,27.33333333,32,,14.58333333,,,11,,,,,,1.862,0.918,,,,,,,,,,,2,,,
2016,,,,24,2,,42,46.33333333,,9.352517986,,,13.75,,,,,,1.704,0.868,,,,,,,,,,,3,,,
2016,,,,25,2.4,,41.66666667,76,,45.1754386,,,15,,,,,,1.88,0.856,,,,,,,,,,,3,,,
2016,,,,19,1.5,,24.33333333,30.33333333,,19.78021978,,,13.16666667,,,,,,2.055,0.8875,,,,,,,,,,,2,,,
2016,,,,25,1.2,,29.66666667,37,,19.81981982,,,14.75,,,,,,2.13,0.886,,,,,,,,,,,1.5,,,
2016,,,,21,2.2,,40.33333333,67,,39.80099502,,,17.33333333,,,,,,1.786,1,,,,,,,,,,,2,,,
2016,,,,23,2.6,,39,67,,41.79104478,,,11.5,,,,,,1.7375,0.7425,,,,,,,,,,,1,,,
2016,,,,24,2.6,,40.5,95.5,,57.59162304,,,15.75,,,,,,1.38,0.495,,,,,,,,,,,1,,,
2016,,,,25,2.4,,33.5,34,,1.470588235,,,11.75,,,,,,1.906,0.874,,,,,,,,,,,1,,,
2016,,,,24,2.5,,32.66666667,68,,51.96078431,,,17.25,,,,,,1.57,0.763333333,,,,,,,,,,,2,,,
2016,,,,24,2,,40,47,,14.89361702,,,14.16666667,,,,,,2.084,0.834,,,,,,,,,,,2,,,
2016,,,,23,2.25,,46,50.33333333,,8.609271523,,,17.25,,,,,,1.89,0.51,,,,,,,,,,,1,,,
2016,,,,25,2.4,,29.33333333,33,,11.11111111,,,14,,,,,,1.918,0.802,,,,,,,,,,,1,,,
2016,,,,25,2.2,,34.66666667,38.33333333,,9.565217391,,,16,,,,,,2.1675,0.8425,,,,,,,,,,,1,,,
2016,,,,25,2.6,,35.66666667,38.33333333,,6.956521739,,,15,,,,,,2.186,0.864,,,,,,,,,,,1.5,,,
2016,,,,23,2,,32.33333333,37,,12.61261261,,,15.16666667,,,,,,2.1675,0.955,,,,,,,,,,,2.5,,,
2016,,,,25,2.25,,39,53,,26.41509434,,,15.66666667,,,,,,1.8375,0.6675,,,,,,,,,,,1,,,
2016,,,,25,1.4,,28,31.33333333,,10.63829787,,,13.33333333,,,,,,2.102,0.682,,,,,,,,,,,1,,,
2016,,,,24,1.25,,30,65,,53.84615385,,,19.66666667,,,,,,2.013333333,1.11,,,,,,,,,,,1,,,
2016,,,,24,1.8,,45,88,,48.86363636,,,19.25,,,,,,1.8425,0.8875,,,,,,,,,,,1,,,
2016,,,,21,1,,30,70.66666667,,57.54716981,,,16.66666667,,,,,,2.1075,0.9175,,,,,,,,,,,2,,,
2016,,,,22,1.75,,35.33333333,41.33333333,,14.51612903,,,14.5,,,,,,1.9475,0.885,,,,,,,,,,,1.5,,,
2016,,,,20,1.8,,19,64.33333333,,70.46632124,,,15.83333333,,,,,,1.732,0.854,,,,,,,,,,,2,,,
2016,,,,24,1.5,,32.5,70.5,,53.90070922,,,13,,,,,,1.8575,0.88,,,,,,,,,,,2.5,,,
2016,,,,20,1.5,,33.33333333,41.66666667,,20,,,14.25,,,,,,2.165,0.835,,,,,,,,,,,1.5,,,
2016,,,,23,2,,35,39.33333333,,11.01694915,,,12.66666667,,,,,,1.6425,0.6275,,,,,,,,,,,1,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,17,1.25,,22,63,,65.07936508,,,18.25,,,,,,1.896666667,0.98,,,,,,,,,,,2,,,
2016,,,,24,2.4,,30.66666667,36.33333333,,15.59633028,,,10.25,,,,,,,,,,,,,,,,,,1,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,24,1.4,,37,58.33333333,,36.57142857,,,18.25,,,,,,1.816,0.904,,,,,,,,,,,1,,,
2016,,,,23,1,,28.33333333,64.66666667,,56.18556701,,,16.5,,,,,,1.82,0.934,,,,,,,,,,,2,,,
2016,,,,19,1.25,,20.33333333,32,,36.45833333,,,13.75,,,,,,2.39,1.516666667,,,,,,,,,,,2,,,
2016,,,,25,1.6,,37.33333333,77.33333333,,51.72413793,,,14,,,,,,1.91,0.814,,,,,,,,,,,4,,,
2016,,,,24,1.4,,29.66666667,31,,4.301075269,,,11.25,,,,,,1.832,0.626,,,,,,,,,,,1,,,
2016,,,,24,1.2,,20.33333333,52,,60.8974359,,,15.5,,,,,,1.94,1.14,,,,,,,,,,,1,,,
2016,,,,25,1.2,,34.33333333,37.66666667,,8.849557522,,,11.83333333,,,,,,1.895,0.8025,,,,,,,,,,,1,,,
2016,,,,25,1.8,,37.25,61.25,,39.18367347,,,15,,,,,,1.832,1.042,,,,,,,,,,,2,,,
2016,,,,20,1.5,,27,35,,22.85714286,,,13.75,,,,,,2.14,1.03,,,,,,,,,,,2,,,
2016,,,,22,1.5,,31,40,,22.5,,,12.25,,,,,,1.6225,0.9675,,,,,,,,,,,3,,,
2016,,,,23,2.4,,34.33333333,36.66666667,,6.363636364,,,10.5,,,,,,1.736,0.738,,,,,,,,,,,2,,,
2016,,,,25,2.8,,37.66666667,41,,8.130081301,,,11.83333333,,,,,,1.762,0.924,,,,,,,,,,,1.5,,,
2016,,,,25,1,,33.66666667,59.66666667,,43.57541899,,,16.33333333,,,,,,1.84,1.1175,,,,,,,,,,,1,,,
2016,,,,23,2,,24.66666667,36,,31.48148148,,,14.5,,,,,,2.03,0.81,,,,,,,,,,,2,,,
2016,,,,24,1.2,,41,71.66666667,,42.79069767,,,14.83333333,,,,,,1.49,0.68,,,,,,,,,,,2.5,,,
2016,,,,23,1.6,,25.66666667,29.66666667,,13.48314607,,,11.5,,,,,,2.178,1.104,,,,,,,,,,,1,,,
2016,,,,22,2.4,,26.33333333,30.33333333,,13.18681319,,,13,,,,,,2.022,1.082,,,,,,,,,,,2,,,
2016,,,,20,2,,32.66666667,39,,16.23931624,,,14.66666667,,,,,,1.96,0.82,,,,,,,,,,,2,,,
2016,,,,24,2.2,,30.75,35,,12.14285714,,,10.66666667,,,,,,2.088,1.082,,,,,,,,,,,1,,,
2016,,,,24,1,,45.66666667,70,,34.76190476,,,16.75,,,,,,1.818,0.93,,,,,,,,,,,1.5,,,
2016,,,,16,2.333333333,,31,34,,8.823529412,,,15.5,,,,,,2.206666667,1.096666667,,,,,,,,,,,1,,,
2016,,,,24,1.6,,25,29.66666667,,15.73033708,,,12.16666667,,,,,,2.06,1.283333333,,,,,,,,,,,1,,,
2016,,,,22,1.4,,58.5,90.5,,35.35911602,,,15.5,,,,,,1.728,0.922,,,,,,,,,,,2,,,
2016,,,,23,1.4,,51,54.66666667,,6.707317073,,,16.75,,,,,,2.015,0.61,,,,,,,,,,,3,,,
2016,,,,25,1.6,,45.25,91.75,,50.68119891,,,16,,,,,,1.788,0.822,,,,,,,,,,,3,,,
2016,,,,24,1.8,,58.66666667,78.33333333,,25.10638298,,,16.33333333,,,,,,1.722,1.058,,,,,,,,,,,1,,,
2016,,,,25,1.4,,51.66666667,67.33333333,,23.26732673,,,15.75,,,,,,2.016666667,0.736666667,,,,,,,,,,,2.75,,,
2016,,,,22,1.4,,41.25,68.5,,39.7810219,,,14.75,,,,,,1.672,0.82,,,,,,,,,,,1.75,,,
2016,,,,25,1.6,,33.33333333,35,,4.761904762,,,14.5,,,,,,1.8825,0.9325,,,,,,,,,,,1,,,
2016,,,,24,1.2,,56,69.33333333,,19.23076923,,,16,,,,,,1.495,0.735,,,,,,,,,,,1,,,
2016,,,,21,1,,22.33333333,66.33333333,,66.33165829,,,16,,,,,,1.562,0.652,,,,,,,,,,,1.5,,,
2016,,,,25,1,,27.66666667,65.33333333,,57.65306122,,,16.5,,,,,,1.89,0.865,,,,,,,,,,,1,,,
2016,,,,22,1.6,,24.33333333,42.33333333,,42.51968504,,,12.75,,,,,,2.224,1.14,,,,,,,,,,,2,,,
2016,,,,20,1.8,,27,36,,25,,,14.5,,,,,,2.18,0.894,,,,,,,,,,,1,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,24,2,,30,67,,55.2238806,,,14.5,,,,,,2.015,0.77,,,,,,,,,,,1,,,
2016,,,,23,2.4,,29.66666667,36,,17.59259259,,,10.66666667,,,,,,1.86,0.864,,,,,,,,,,,1,,,
2016,,,,24,1.8,,32,67,,52.23880597,,,12.5,,,,,,1.795,0.87,,,,,,,,,,,1.5,,,
2016,,,,22,2.4,,37.33333333,40.83333333,,8.571428571,,,13.5,,,,,,1.6525,0.605,,,,,,,,,,,1.5,,,
2016,,,,22,1.8,,26.33333333,30.33333333,,13.18681319,,,12,,,,,,1.974,1.158,,,,,,,,,,,1,,,
2016,,,,24,2.6,,37.33333333,71.33333333,,47.6635514,,,17.5,,,,,,1.626666667,0.826666667,,,,,,,,,,,1,,,
2016,,,,25,1.4,,32.66666667,63.33333333,,48.42105263,,,17.5,,,,,,1.948,0.852,,,,,,,,,,,1,,,
2016,,,,24,2.4,,35,41.5,,15.6626506,,,13.25,,,,,,2.15,0.9,,,,,,,,,,,1,,,
2016,,,,23,2,,38.33333333,41.33333333,,7.258064516,,,12,,,,,,1.8675,0.965,,,,,,,,,,,1,,,
2016,,,,24,1.8,,49,89.66666667,,45.35315985,,,17,,,,,,1.9,0.86,,,,,,,,,,,2,,,
2016,,,,13,1.5,,36.66666667,44.66666667,,17.91044776,,,14,,,,,,2.125,1.12,,,,,,,,,,,1,,,
2016,,,,24,2,,44.66666667,55.33333333,,19.27710843,,,12.75,,,,,,1.9925,0.9375,,,,,,,,,,,2,,,
2016,,,,21,1.2,,33.66666667,75,,55.11111111,,,17.16666667,,,,,,1.828,0.974,,,,,,,,,,,2,,,
2016,,,,25,,,,,,,,,18.75,,,,,,,,,,,,,,,,,,2,,,
2016,,,,25,1.2,,44,92.66666667,,52.51798561,,,16.5,,,,,,1.942,0.936,,,,,,,,,,,2,,,
2016,,,,24,1.6,,56.25,101.25,,44.44444444,,,18.5,,,,,,1.8475,0.91,,,,,,,,,,,2,,,
2016,,,,24,1.8,,32.33333333,32.66666667,,1.020408163,,,14.16666667,,,,,,1.884,0.834,,,,,,,,,,,1,,,
2016,,,,24,1.8,,39.66666667,41.66666667,,4.8,,,17,,,,,,1.844,0.692,,,,,,,,,,,2,,,
2016,,,,24,1,,14.33333333,67.33333333,,78.71287129,,,19.5,,,,,,2.122,0.776,,,,,,,,,,,1,,,
2016,,,,21,1,,,,,,,,18.5,,,,,,2.142,0.962,,,,,,,,,,,2,,,
2016,,,,25,1,,24.66666667,69.66666667,,64.59330144,,,,,,,,,2.023333333,0.91,,,,,,,,,,,1.5,,,
2016,,,,21,1,,12.66666667,71,,82.15962441,,,20.75,,,,,,1.786,0.768,,,,,,,,,,,1,,,
2016,,,,24,1.6,,27.66666667,50.33333333,,45.03311258,,,14,,,,,,2.302,1.116,,,,,,,,,,,3.5,,,
2016,,,,24,2,,31.66666667,62,,48.92473118,,,17.75,,,,,,1.5525,0.855,,,,,,,,,,,1,,,
2016,,,,15,1.8,,23.5,36,,34.72222222,,,14.75,,,,,,2.28,1.104,,,,,,,,,,,2,,,
2016,,,,18,2.333333333,,34.66666667,37.33333333,,7.142857143,,,13.5,,,,,,2.146666667,1.1,,,,,,,,,,,2,,,
2016,,,,24,2,,25,44,,43.18181818,,,12.5,,,,,,2.3,0.82,,,,,,,,,,,1.5,,,
2016,,,,23,1.8,,31,52,,40.38461538,,,15,,,,,,1.87,0.918,,,,,,,,,,,2,,,
2016,,,,25,1.8,,42,62.66666667,,32.9787234,,,16.33333333,,,,,,1.666,0.682,,,,,,,,,,,1,,,
2016,,,,25,2,,41.5,52.5,,20.95238095,,,12.25,,,,,,2.1325,0.775,,,,,,,,,,,2.5,,,
2016,,,,20,2.6,,32.66666667,42.66666667,,23.4375,,,13.83333333,,,,,,1.948,0.884,,,,,,,,,,,2.5,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,14,2.666666667,,34.66666667,70,,50.47619048,,,18,,,,,,1.97,0.896666667,,,,,,,,,,,3,,,
2016,,,,21,1.6,,15.75,55.25,,71.49321267,,,15.16666667,,,,,,1.88,0.81,,,,,,,,,,,1,,,
2016,,,,24,2.6,,34.33333333,60.66666667,,43.40659341,,,16.75,,,,,,1.73,0.666666667,,,,,,,,,,,1,,,
2016,,,,24,2.8,,35,51.66666667,,32.25806452,,,14.83333333,,,,,,1.9025,0.91,,,,,,,,,,,1,,,
2016,,,,18,1.333333333,,29.25,35.5,,17.6056338,,,18.5,,,,,,2.736666667,1.413333333,,,,,,,,,,,1,,,
2016,,,,25,2.8,,64.66666667,69.66666667,,7.177033493,,,17,,,,,,1.542,0.584,,,,,,,,,,,1,,,
2016,,,,25,2,,23,27.66666667,,16.86746988,,,12.33333333,,,,,,2.326,1.098,,,,,,,,,,,1,,,
2016,,,,18,1.5,,41,59.5,,31.09243697,,,16.5,,,,,,1.615,0.92,,,,,,,,,,,1,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,21,1.5,,21.33333333,79,,72.99578059,,,16.33333333,,,,,,1.763333333,0.743333333,,,,,,,,,,,1.75,,,
2016,,,,9,,,18.33333333,80.33333333,,77.17842324,,,14.75,,,,,,,,,,,,,,,,,,,,,
2016,,,,18,1.6,,21,32.25,,34.88372093,,,12,,,,,,2.228,1.014,,,,,,,,,,,1.5,,,
2016,,,,18,,,,,,,,,17.25,,,,,,,,,,,,,,,,,,2,,,
2016,,,,25,1.4,,16.66666667,63,,73.54497354,,,18.75,,,,,,2.0375,0.76,,,,,,,,,,,1,,,
2016,,,,25,3.2,,26.33333333,33.33333333,,21,,,11.16666667,,,,,,1.504,0.56,,,,,,,,,,,1,,,
2016,,,,24,2,,25.25,27,,6.481481481,,,11.75,,,,,,1.736,0.812,,,,,,,,,,,1,,,
2016,,,,23,1.8,,38,45.33333333,,16.17647059,,,,,,,,,1.725,0.6425,,,,,,,,,,,2,,,
2016,,,,25,1,,34,59.33333333,,42.69662921,,,15.83333333,,,,,,1.772,1.04,,,,,,,,,,,1,,,
2016,,,,24,1,,36,59,,38.98305085,,,14.33333333,,,,,,1.7725,0.795,,,,,,,,,,,1.5,,,
2016,,,,23,1,,18.66666667,55.33333333,,66.26506024,,,14.5,,,,,,1.852,0.762,,,,,,,,,,,1,,,
2016,,,,18,1,,26.33333333,64.33333333,,59.06735751,,,17.16666667,,,,,,2.26,1.036666667,,,,,,,,,,,2,,,
2016,,,,24,1,,26.66666667,64,,58.33333333,,,15.5,,,,,,1.78,1.022,,,,,,,,,,,2,,,
2016,,,,24,1.5,,45.33333333,60,,24.44444444,,,14.5,,,,,,1.57,1.1,,,,,,,,,,,1,,,
2016,,,,14,1,,15.5,31.5,,50.79365079,,,10.75,,,,,,2.12,0.946666667,,,,,,,,,,,1,,,
2016,,,,25,1.25,,18,66.33333333,,72.86432161,,,16.25,,,,,,1.545,0.67,,,,,,,,,,,1,,,
2016,,,,24,1.8,,55,67,,17.91044776,,,15.875,,,,,,2.12,1,,,,,,,,,,,1,,,
2016,,,,23,1.2,,34.33333333,36.33333333,,5.504587156,,,13,,,,,,1.924,0.716,,,,,,,,,,,2,,,
2016,,,,25,1.2,,42.33333333,60.66666667,,30.21978022,,,17.5,,,,,,1.858,0.876,,,,,,,,,,,1.5,,,
2016,,,,23,1,,20.25,26,,22.11538462,,,9.25,,,,,,1.808,0.638,,,,,,,,,,,1,,,
2016,,,,24,1.4,,27.33333333,64.66666667,,57.73195876,,,16.16666667,,,,,,2.024,0.882,,,,,,,,,,,1.5,,,
2016,,,,24,1.8,,30.5,35.25,,13.4751773,,,13.16666667,,,,,,1.946666667,0.763333333,,,,,,,,,,,1,,,
2016,,,,23,1.2,,35,64.66666667,,45.87628866,,,16.5,,,,,,1.8275,0.8925,,,,,,,,,,,2,,,
2016,,,,24,1.4,,34.66666667,52.33333333,,33.75796178,,,17,,,,,,2.16,1.015,,,,,,,,,,,1,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,23,1.2,,28.66666667,36,,20.37037037,,,12.5,,,,,,2.226,1.214,,,,,,,,,,,1,,,
2016,,,,24,2,,35,60.33333333,,41.98895028,,,17,,,,,,1.6575,0.8075,,,,,,,,,,,1,,,
2016,,,,21,1.5,,22,64.66666667,,65.97938144,,,16.66666667,,,,,,2.14,1.023333333,,,,,,,,,,,1,,,
2016,,,,23,1.2,,31.33333333,69,,54.58937198,,,18,,,,,,1.866,1.044,,,,,,,,,,,1,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,24,1,,36.66666667,56.66666667,,35.29411765,,,16.16666667,,,,,,1.92,1.04,,,,,,,,,,,1,,,
2016,,,,23,1.666666667,,34.33333333,35.66666667,,3.738317757,,,15.5,,,,,,2.026666667,0.961666667,,,,,,,,,,,1,,,
2016,,,,25,2,,54.33333333,69.66666667,,22.00956938,,,14.5,,,,,,1.744,1.06,,,,,,,,,,,1,,,
2016,,,,22,1.333333333,,16,55.25,,71.04072398,,,15.5,,,,,,1.92,1.03,,,,,,,,,,,1.5,,,
2016,,,,25,2.2,,52,66.16666667,,21.41057935,,,15.5,,,,,,1.5225,0.705,,,,,,,,,,,1,,,
2016,,,,25,2.2,,48,67.5,,28.88888889,,,12.5,,,,,,1.5275,0.6675,,,,,,,,,,,1,,,
2016,,,,23,2.25,,28.66666667,33.66666667,,14.85148515,,,11.5,,,,,,1.9425,0.86,,,,,,,,,,,1,,,
2016,,,,24,1.2,,53.33333333,78.83333333,,32.34672304,,,17.75,,,,,,1.66,0.812,,,,,,,,,,,2,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,23,1.4,,36.33333333,70.66666667,,48.58490566,,,20,,,,,,2.06,0.8575,,,,,,,,,,,1,,,
2016,,,,17,1.75,,30.5,35.75,,14.68531469,,,14.25,,,,,,2.14,0.8875,,,,,,,,,,,2,,,
2016,,,,20,1.8,,35.33333333,39.33333333,,10.16949153,,,12.5,,,,,,1.73,0.874,,,,,,,,,,,1.5,,,
2016,,,,25,1.4,,32.66666667,57,,42.69005848,,,17.66666667,,,,,,1.8175,0.975,,,,,,,,,,,1,,,
2016,,,,20,1,,20.66666667,64.66666667,,68.04123711,,,17.5,,,,,,1.91,0.806666667,,,,,,,,,,,1,,,
2016,,,,22,1,,24.66666667,61.66666667,,60,,,16.66666667,,,,,,1.935,0.885,,,,,,,,,,,1.5,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,24,1.5,,26.33333333,62.33333333,,57.7540107,,,19,,,,,,2.08,1.032,,,,,,,,,,,2,,,
2016,,,,25,1.2,,29.66666667,31.66666667,,6.315789474,,,12.16666667,,,,,,2.33,1.1125,,,,,,,,,,,1,,,
2016,,,,24,1.6,,32.33333333,34,,4.901960784,,,12.75,,,,,,1.958,0.902,,,,,,,,,,,1,,,
2016,,,,23,2.8,,29.5,35.5,,16.90140845,,,9.75,,,,,,1.633333333,0.785,,,,,,,,,,,1,,,
2016,,,,14,2.333333333,,26.33333333,70.66666667,,62.73584906,,,18.33333333,,,,,,2.286666667,1.236666667,,,,,,,,,,,1,,,
2016,,,,14,,,24,63,,61.9047619,,,17.625,,,,,,,,,,,,,,,,,,1,,,
2016,,,,19,1.666666667,,41.66666667,60.66666667,,31.31868132,,,17.25,,,,,,1.84,0.833333333,,,,,,,,,,,1,,,
2016,,,,24,1.8,,28.33333333,74,,61.71171171,,,18.75,,,,,,1.87,0.703333333,,,,,,,,,,,1,,,
2016,,,,25,1.6,,24,27.33333333,,12.19512195,,,13.33333333,,,,,,2.154,0.832,,,,,,,,,,,1,,,
2016,,,,22,1.666666667,,32.33333333,34,,4.901960784,,,12,,,,,,2.155,0.88,,,,,,,,,,,1,,,
2016,,,,25,1.4,,30,62.66666667,,52.12765957,,,17.83333333,,,,,,2.15,1.125,,,,,,,,,,,1,,,
2016,,,,20,1.75,,37,39.33333333,,5.93220339,,,13.5,,,,,,1.94,0.616666667,,,,,,,,,,,1.5,,,
2016,,,,25,2,,38.66666667,41.66666667,,7.2,,,13.33333333,,,,,,1.695,0.5525,,,,,,,,,,,2,,,
